Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786461199,200,,Aggregated,4.400000,4.400000,39000,40000,41000,41000,42000,43000,43000,43000,43000,43000,43000,175,175,26000,23765.27799555766,1363.9867389574647,42936.749612912536,5345.0
1786461200,200,POST,/integrations/v2/encounters/update,4.300000,4.300000,40000,41000,41000,41000,43000,43000,43000,43000,43000,43000,43000,179,179,27000,24126.79202996673,1363.9867389574647,42936.749612912536,5345.0
1786461200,200,,Aggregated,4.300000,4.300000,40000,41000,41000,41000,43000,43000,43000,43000,43000,43000,43000,179,179,27000,24126.79202996673,1363.9867389574647,42936.749612912536,5345.0
1786461201,200,POST,/integrations/v2/encounters/update,3.900000,3.900000,40000,41000,41000,41000,43000,43000,43000,43000,43000,43000,43000,182,182,27000,24360.192908803103,1363.9867389574647,42936.749612912536,5345.0
1786461201,200,,Aggregated,3.900000,3.900000,40000,41000,41000,41000,43000,43000,43000,43000,43000,43000,43000,182,182,27000,24360.192908803103,1363.9867389574647,42936.749612912536,5345.0
1786461202,200,POST,/integrations/v2/encounters/update,3.900000,3.900000,41000,41000,41000,42000,43000,43000,43000,43000,43000,43000,43000,183,183,27000,24453.30860997077,1363.9867389574647,42936.749612912536,5345.0
1786461202,200,,Aggregated,3.900000,3.900000,41000,41000,41000,42000,43000,43000,43000,43000,43000,43000,43000,183,183,27000,24453.30860997077,1363.9867389574647,42936.749612912536,5345.0
1786461203,200,POST,/integrations/v2/encounters/update,3.100000,3.100000,41000,42000,43000,43000,46000,47000,48000,48000,48000,48000,48000,189,189,28000,25113.55218502678,1363.9867389574647,47508.36322456598,5345.0
1786461203,200,,Aggregated,3.100000,3.100000,41000,42000,43000,43000,46000,47000,48000,48000,48000,48000,48000,189,189,28000,25113.55218502678,1363.9867389574647,47508.36322456598,5345.0
1786461204,200,POST,/integrations/v2/encounters/update,3.000000,3.000000,41000,42000,43000,46000,47000,48000,48000,48000,48000,48000,48000,191,191,28000,25342.99168618718,1363.9867389574647,48438.22849076241,5345.0
1786461204,200,,Aggregated,3.000000,3.000000,41000,42000,43000,46000,47000,48000,48000,48000,48000,48000,48000,191,191,28000,25342.99168618718,1363.9867389574647,48438.22849076241,5345.0
1786461205,200,POST,/integrations/v2/encounters/update,2.700000,2.700000,41000,42000,46000,46000,47000,48000,48000,48000,48000,48000,48000,194,194,28000,25634.62297797933,1363.9867389574647,48438.22849076241,5345.0
1786461205,200,,Aggregated,2.700000,2.700000,41000,42000,46000,46000,47000,48000,48000,48000,48000,48000,48000,194,194,28000,25634.62297797933,1363.9867389574647,48438.22849076241,5345.0
1786461206,200,POST,/integrations/v2/encounters/update,3.000000,3.000000,41000,45000,46000,46000,48000,49000,50000,50000,50000,50000,50000,199,199,29000,26116.253092711857,1363.9867389574647,49928.984275087714,5345.0
1786461206,200,,Aggregated,3.000000,3.000000,41000,45000,46000,46000,48000,49000,50000,50000,50000,50000,50000,199,199,29000,26116.253092711857,1363.9867389574647,49928.984275087714,5345.0
1786461207,200,POST,/integrations/v2/encounters/update,2.900000,2.900000,41000,45000,46000,46000,48000,49000,50000,50000,50000,50000,50000,202,202,29000,26317.486913519737,1363.9867389574647,49928.984275087714,5345.0
1786461207,200,,Aggregated,2.900000,2.900000,41000,45000,46000,46000,48000,49000,50000,50000,50000,50000,50000,202,202,29000,26317.486913519737,1363.9867389574647,49928.984275087714,5345.0
1786461208,200,POST,/integrations/v2/encounters/update,2.800000,2.800000,41000,45000,46000,46000,48000,49000,50000,50000,50000,50000,50000,203,203,29000,26396.816346821895,1363.9867389574647,49928.984275087714,5345.0
1786461208,200,,Aggregated,2.800000,2.800000,41000,45000,46000,46000,48000,49000,50000,50000,50000,50000,50000,203,203,29000,26396.816346821895,1363.9867389574647,49928.984275087714,5345.0
1786461209,200,POST,/integrations/v2/encounters/update,2.700000,2.700000,42000,46000,46000,47000,48000,49000,50000,50000,50000,50000,50000,206,206,29000,26652.445690349214,1363.9867389574647,49928.984275087714,5345.0
1786461209,200,,Aggregated,2.700000,2.700000,42000,46000,46000,47000,48000,49000,50000,50000,50000,50000,50000,206,206,29000,26652.445690349214,1363.9867389574647,49928.984275087714,5345.0
1786461210,200,POST,/integrations/v2/encounters/update,3.000000,3.000000,45000,46000,46000,47000,48000,49000,50000,50000,50000,50000,50000,211,211,29000,27051.07902371329,1363.9867389574647,49928.984275087714,5345.0
1786461210,200,,Aggregated,3.000000,3.000000,45000,46000,46000,47000,48000,49000,50000,50000,50000,50000,50000,211,211,29000,27051.07902371329,1363.9867389574647,49928.984275087714,5345.0
1786461211,200,POST,/integrations/v2/encounters/update,3.000000,3.000000,45000,46000,46000,47000,48000,49000,50000,50000,50000,50000,50000,216,216,30000,27481.91361219398,1363.9867389574647,49928.984275087714,5345.0
1786461211,200,,Aggregated,3.000000,3.000000,45000,46000,46000,47000,48000,49000,50000,50000,50000,50000,50000,216,216,30000,27481.91361219398,1363.9867389574647,49928.984275087714,5345.0
1786461212,200,POST,/integrations/v2/encounters/update,3.000000,3.000000,46000,46000,48000,48000,49000,51000,51000,51000,51000,51000,51000,220,220,30000,27875.418299279936,1363.9867389574647,51236.68833449483,5345.0
1786461212,200,,Aggregated,3.000000,3.000000,46000,46000,48000,48000,49000,51000,51000,51000,51000,51000,51000,220,220,30000,27875.418299279936,1363.9867389574647,51236.68833449483,5345.0
1786461214,200,POST,/integrations/v2/encounters/update,3.000000,3.000000,46000,47000,48000,49000,51000,51000,52000,52000,52000,52000,52000,225,225,30000,28343.964223588508,1363.9867389574647,52314.31368831545,5345.0
1786461214,200,,Aggregated,3.000000,3.000000,46000,47000,48000,49000,51000,51000,52000,52000,52000,52000,52000,225,225,30000,28343.964223588508,1363.9867389574647,52314.31368831545,5345.0
1786461215,200,POST,/integrations/v2/encounters/update,3.300000,3.300000,46000,48000,48000,49000,51000,53000,54000,54000,54000,54000,54000,230,230,30000,28806.93230321631,1363.9867389574647,53551.732590422034,5345.0
1786461215,200,,Aggregated,3.300000,3.300000,46000,48000,48000,49000,51000,53000,54000,54000,54000,54000,54000,230,230,30000,28806.93230321631,1363.9867389574647,53551.732590422034,5345.0
1786461216,200,POST,/integrations/v2/encounters/update,3.500000,3.500000,47000,48000,49000,50000,51000,53000,54000,54000,54000,54000,54000,234,234,31000,29150.863979592854,1363.9867389574647,53551.732590422034,5345.0
1786461216,200,,Aggregated,3.500000,3.500000,47000,48000,49000,50000,51000,53000,54000,54000,54000,54000,54000,234,234,31000,29150.863979592854,1363.9867389574647,53551.732590422034,5345.0
1786461217,200,POST,/integrations/v2/encounters/update,3.500000,3.500000,48000,49000,50000,50000,51000,53000,54000,54000,54000,54000,54000,238,238,31000,29465.88229450217,1363.9867389574647,53551.732590422034,5345.0
1786461217,200,,Aggregated,3.500000,3.500000,48000,49000,50000,50000,51000,53000,54000,54000,54000,54000,54000,238,238,31000,29465.88229450217,1363.9867389574647,53551.732590422034,5345.0
1786461218,200,POST,/integrations/v2/encounters/update,3.800000,3.800000,48000,49000,50000,50000,51000,53000,54000,54000,54000,54000,54000,239,239,31000,29542.779293269792,1363.9867389574647,53551.732590422034,5345.0
1786461218,200,,Aggregated,3.800000,3.800000,48000,49000,50000,50000,51000,53000,54000,54000,54000,54000,54000,239,239,31000,29542.779293269792,1363.9867389574647,53551.732590422034,5345.0
1786461219,200,POST,/integrations/v2/encounters/update,3.800000,3.800000,48000,49000,50000,51000,53000,56000,57000,57000,57000,57000,57000,243,243,31000,29883.462583071287,1363.9867389574647,57353.22094988078,5345.0
1786461219,200,,Aggregated,3.800000,3.800000,48000,49000,50000,51000,53000,56000,57000,57000,57000,57000,57000,243,243,31000,29883.462583071287,1363.9867389574647,57353.22094988078,5345.0
1786461220,200,POST,/integrations/v2/encounters/update,3.900000,3.900000,48000,49000,51000,51000,54000,56000,57000,57000,57000,57000,57000,247,247,32000,30178.114793828958,1363.9867389574647,57353.22094988078,5345.0
